Timestamp, Distance_2(Z), Distance_3(X), X, Y, Z, Roll, Yaw, Pitch, CalibrationMode, IsValid
1745407183.931, 3.462, 2.042, -0.3799, -1.1329, -2.4809, 1.6226, 41.0205, 89.8068, 0, 1
1745407184.010, 3.463, 2.039, -0.3805, -1.1329, -2.4802, 1.6258, 41.0113, 89.8092, 0, 1
1745407184.090, 3.463, 2.037, -0.3807, -1.1329, -2.4801, 1.6232, 41.0086, 89.8103, 0, 1
1745407184.170, 3.463, 2.035, -0.3807, -1.1329, -2.4802, 1.6180, 41.0125, 89.8118, 0, 1
1745407184.249, 3.464, 2.034, -0.3807, -1.1329, -2.4801, 1.6161, 41.0115, 89.8126, 0, 1
1745407184.329, 3.464, 2.034, -0.3807, -1.1329, -2.4801, 1.6172, 41.0130, 89.8120, 0, 1
1745407184.408, 3.465, 2.034, -0.3807, -1.1329, -2.4801, 1.6167, 41.0147, 89.8120, 0, 1
1745407184.488, 3.466, 2.034, -0.3807, -1.1330, -2.4802, 1.6188, 41.0184, 89.8096, 0, 1
1745407184.568, 3.465, 2.034, -0.3804, -1.1329, -2.4804, 1.6196, 41.0247, 89.8123, 0, 1
1745407184.648, 3.464, 2.034, -0.3794, -1.1329, -2.4815, 1.6096, 41.0320, 89.8267, 0, 1
1745407184.727, 3.463, 2.034, -0.3771, -1.1330, -2.4841, 1.5955, 41.0298, 89.8365, 0, 1
1745407184.807, 3.461, 2.036, -0.3732, -1.1330, -2.4884, 1.5662, 41.0189, 89.8570, 0, 1
1745407184.886, 3.461, 2.040, -0.3679, -1.1328, -2.4944, 1.5532, 41.0108, 89.8755, 0, 1
1745407184.966, 3.460, 2.043, -0.3613, -1.1325, -2.5018, 1.5351, 40.9969, 89.8826, 0, 1
1745407185.046, 3.460, 2.050, -0.3540, -1.1323, -2.5098, 1.4969, 40.9730, 89.8788, 0, 1
1745407185.125, 3.461, 2.060, -0.3467, -1.1318, -2.5178, 1.4549, 40.9618, 89.8612, 0, 1
1745407185.205, 3.462, 2.071, -0.3398, -1.1315, -2.5256, 1.4308, 40.9674, 89.8204, 0, 1
1745407185.285, 3.461, 2.083, -0.3332, -1.1315, -2.5329, 1.3772, 40.9698, 89.7758, 0, 1
1745407185.364, 3.460, 2.094, -0.3267, -1.1314, -2.5400, 1.3135, 40.9830, 89.7420, 0, 1
1745407185.444, 3.459, 2.105, -0.3204, -1.1313, -2.5470, 1.2623, 41.0137, 89.7217, 0, 1
1745407185.524, 3.460, 2.115, -0.3141, -1.1314, -2.5540, 1.2228, 41.0417, 89.7110, 0, 1
1745407185.603, 3.461, 2.124, -0.3079, -1.1312, -2.5610, 1.2018, 41.0561, 89.7071, 0, 1
1745407185.683, 3.463, 2.134, -0.3016, -1.1311, -2.5681, 1.1990, 41.0661, 89.6978, 0, 1
1745407185.763, 3.465, 2.144, -0.2954, -1.1310, -2.5753, 1.2251, 41.0680, 89.6688, 0, 1
1745407185.842, 3.466, 2.153, -0.2892, -1.1307, -2.5824, 1.2702, 41.0531, 89.6359, 0, 1
1745407185.922, 3.463, 2.162, -0.2830, -1.1305, -2.5895, 1.3217, 41.0373, 89.5961, 0, 1
1745407186.001, 3.461, 2.173, -0.2766, -1.1304, -2.5968, 1.3553, 41.0322, 89.5484, 0, 1
1745407186.081, 3.460, 2.182, -0.2702, -1.1303, -2.6042, 1.3778, 41.0445, 89.5091, 0, 1
1745407186.161, 3.460, 2.191, -0.2636, -1.1301, -2.6117, 1.3813, 41.0661, 89.4885, 0, 1
1745407186.240, 3.461, 2.202, -0.2569, -1.1302, -2.6192, 1.3726, 41.1035, 89.4648, 0, 1
1745407186.320, 3.462, 2.212, -0.2501, -1.1301, -2.6267, 1.3365, 41.1546, 89.4670, 0, 1
1745407186.400, 3.463, 2.221, -0.2435, -1.1302, -2.6341, 1.2904, 41.2102, 89.4857, 0, 1
1745407186.479, 3.464, 2.232, -0.2370, -1.1301, -2.6412, 1.2375, 41.2576, 89.5075, 0, 1
1745407186.559, 3.465, 2.243, -0.2307, -1.1301, -2.6480, 1.1903, 41.2990, 89.5328, 0, 1
1745407186.639, 3.466, 2.252, -0.2247, -1.1299, -2.6548, 1.1699, 41.3347, 89.5414, 0, 1
1745407186.718, 3.468, 2.261, -0.2189, -1.1298, -2.6614, 1.1870, 41.3650, 89.5211, 0, 1
1745407186.798, 3.470, 2.271, -0.2131, -1.1297, -2.6679, 1.1897, 41.3930, 89.5094, 0, 1
1745407186.877, 3.469, 2.280, -0.2074, -1.1295, -2.6743, 1.1936, 41.4105, 89.4955, 0, 1
1745407186.957, 3.470, 2.288, -0.2019, -1.1294, -2.6805, 1.2129, 41.4276, 89.4725, 0, 1
1745407187.037, 3.470, 2.297, -0.1966, -1.1294, -2.6864, 1.2217, 41.4457, 89.4492, 0, 1
1745407187.156, 3.470, 2.305, -0.1911, -1.1293, -2.6925, 1.2034, 41.4670, 89.4472, 0, 1
1745407187.236, 3.470, 2.313, -0.1858, -1.1293, -2.6984, 1.1970, 41.4819, 89.4374, 0, 1
1745407187.316, 3.470, 2.319, -0.1804, -1.1292, -2.7043, 1.1839, 41.5064, 89.4399, 0, 1
1745407187.395, 3.471, 2.328, -0.1750, -1.1292, -2.7102, 1.1471, 41.5325, 89.4566, 0, 1
1745407187.475, 3.471, 2.334, -0.1695, -1.1291, -2.7161, 1.1008, 41.5605, 89.4929, 0, 1
1745407187.556, 3.471, 2.338, -0.1645, -1.1291, -2.7216, 1.0726, 41.5731, 89.5188, 0, 1
1745407187.634, 3.473, 2.346, -0.1595, -1.1290, -2.7271, 1.0690, 41.5922, 89.5291, 0, 1
1745407187.714, 3.474, 2.353, -0.1546, -1.1289, -2.7326, 1.0923, 41.6036, 89.5269, 0, 1
1745407187.793, 3.474, 2.362, -0.1497, -1.1288, -2.7382, 1.1410, 41.6140, 89.5094, 0, 1
1745407187.873, 3.476, 2.372, -0.1446, -1.1287, -2.7441, 1.1978, 41.6229, 89.4815, 0, 1
1745407187.953, 3.476, 2.382, -0.1394, -1.1285, -2.7501, 1.2504, 41.6394, 89.4688, 0, 1
1745407188.032, 3.476, 2.390, -0.1339, -1.1284, -2.7562, 1.2842, 41.6592, 89.4705, 0, 1
1745407188.112, 3.475, 2.399, -0.1283, -1.1283, -2.7625, 1.3144, 41.6882, 89.4798, 0, 1
1745407188.192, 3.474, 2.407, -0.1226, -1.1283, -2.7689, 1.3294, 41.7182, 89.4929, 0, 1
1745407188.271, 3.474, 2.414, -0.1170, -1.1283, -2.7752, 1.3381, 41.7607, 89.5072, 0, 1
1745407188.351, 3.474, 2.422, -0.1112, -1.1282, -2.7815, 1.3305, 41.8131, 89.5174, 0, 1
1745407188.430, 3.473, 2.431, -0.1056, -1.1281, -2.7877, 1.3212, 41.8630, 89.5256, 0, 1
1745407188.510, 3.473, 2.438, -0.1000, -1.1280, -2.7937, 1.2975, 41.9145, 89.5351, 0, 1
1745407188.590, 3.473, 2.446, -0.0944, -1.1278, -2.7997, 1.2634, 41.9687, 89.5502, 0, 1
1745407188.669, 3.474, 2.453, -0.0889, -1.1278, -2.8056, 1.2284, 41.9939, 89.5857, 0, 1
1745407188.749, 3.474, 2.461, -0.0834, -1.1277, -2.8115, 1.2109, 41.9655, 89.6057, 0, 1
1745407188.829, 3.475, 2.469, -0.0777, -1.1275, -2.8175, 1.2124, 41.8866, 89.6203, 0, 1
1745407188.908, 3.476, 2.478, -0.0718, -1.1273, -2.8237, 1.1845, 41.7344, 89.6669, 0, 1
1745407188.988, 3.477, 2.486, -0.0656, -1.1270, -2.8302, 1.1879, 41.5213, 89.6805, 0, 1
1745407189.068, 3.475, 2.495, -0.0593, -1.1270, -2.8369, 1.2034, 41.2664, 89.6663, 0, 1
1745407189.147, 3.473, 2.504, -0.0529, -1.1269, -2.8438, 1.2108, 41.0037, 89.6556, 0, 1
1745407189.227, 3.473, 2.513, -0.0464, -1.1268, -2.8507, 1.1963, 40.7250, 89.6518, 0, 1
1745407189.307, 3.473, 2.521, -0.0400, -1.1268, -2.8575, 1.1974, 40.4464, 89.6262, 0, 1
1745407189.386, 3.472, 2.530, -0.0338, -1.1268, -2.8643, 1.1870, 40.1739, 89.6146, 0, 1
1745407189.466, 3.474, 2.540, -0.0277, -1.1267, -2.8709, 1.1785, 39.9014, 89.6121, 0, 1
1745407189.546, 3.479, 2.549, -0.0216, -1.1266, -2.8776, 1.1833, 39.6167, 89.6058, 0, 1
1745407189.625, 3.480, 2.557, -0.0156, -1.1266, -2.8843, 1.2066, 39.3367, 89.5830, 0, 1
1745407189.705, 3.481, 2.566, -0.0097, -1.1266, -2.8912, 1.2796, 39.0563, 89.5353, 0, 1
1745407189.785, 3.482, 2.576, -0.0038, -1.1264, -2.8982, 1.3504, 38.7569, 89.4992, 0, 1
1745407189.864, 3.483, 2.585, 0.0024, -1.1261, -2.9054, 1.4115, 38.4493, 89.4616, 0, 1
1745407189.944, 3.483, 2.594, 0.0086, -1.1261, -2.9129, 1.4617, 38.1589, 89.4376, 0, 1
1745407190.024, 3.483, 2.604, 0.0149, -1.1260, -2.9204, 1.4857, 37.9231, 89.4461, 0, 1
1745407190.103, 3.483, 2.614, 0.0213, -1.1260, -2.9282, 1.4821, 37.7428, 89.4536, 0, 1
1745407190.183, 3.485, 2.624, 0.0277, -1.1261, -2.9359, 1.4604, 37.6235, 89.4650, 0, 1
1745407190.262, 3.485, 2.633, 0.0340, -1.1261, -2.9436, 1.4267, 37.5647, 89.4884, 0, 1
1745407190.342, 3.485, 2.643, 0.0402, -1.1260, -2.9512, 1.3812, 37.5485, 89.5112, 0, 1
1745407190.422, 3.486, 2.652, 0.0462, -1.1258, -2.9586, 1.3485, 37.5223, 89.5260, 0, 1
1745407190.503, 3.486, 2.662, 0.0520, -1.1256, -2.9659, 1.3348, 37.4971, 89.5548, 0, 1
1745407190.581, 3.486, 2.670, 0.0576, -1.1254, -2.9730, 1.3337, 37.4744, 89.5768, 0, 1
1745407190.661, 3.486, 2.679, 0.0632, -1.1252, -2.9801, 1.3325, 37.4379, 89.5861, 0, 1
1745407190.740, 3.486, 2.688, 0.0689, -1.1251, -2.9875, 1.3456, 37.3902, 89.6070, 0, 1
1745407190.820, 3.486, 2.698, 0.0748, -1.1252, -2.9950, 1.3653, 37.3433, 89.6023, 0, 1
1745407190.899, 3.485, 2.707, 0.0809, -1.1251, -3.0028, 1.3624, 37.2985, 89.5829, 0, 1
1745407190.979, 3.484, 2.717, 0.0871, -1.1250, -3.0107, 1.3555, 37.2560, 89.5636, 0, 1
1745407191.059, 3.484, 2.727, 0.0933, -1.1250, -3.0186, 1.3538, 37.2235, 89.5544, 0, 1
1745407191.138, 3.484, 2.737, 0.0993, -1.1248, -3.0263, 1.3454, 37.1897, 89.5305, 0, 1
1745407191.218, 3.483, 2.747, 0.1051, -1.1247, -3.0338, 1.3517, 37.1698, 89.5184, 0, 1
1745407191.298, 3.483, 2.756, 0.1108, -1.1246, -3.0411, 1.3712, 37.1451, 89.5064, 0, 1
1745407191.377, 3.483, 2.766, 0.1163, -1.1245, -3.0483, 1.3980, 37.1149, 89.4988, 0, 1
1745407191.457, 3.483, 2.776, 0.1215, -1.1243, -3.0551, 1.4349, 37.0889, 89.4777, 0, 1
1745407191.537, 3.482, 2.785, 0.1259, -1.1242, -3.0610, 1.4726, 37.0730, 89.4632, 0, 1
1745407191.616, 3.482, 2.794, 0.1293, -1.1241, -3.0655, 1.4951, 37.0503, 89.4520, 0, 1
1745407191.696, 3.483, 2.801, 0.1315, -1.1240, -3.0684, 1.5080, 37.0384, 89.4543, 0, 1
1745407191.776, 3.482, 2.805, 0.1327, -1.1240, -3.0699, 1.5195, 37.0311, 89.4516, 0, 1
1745407191.855, 3.481, 2.810, 0.1329, -1.1239, -3.0703, 1.5221, 37.0261, 89.4589, 0, 1
1745407191.935, 3.481, 2.813, 0.1329, -1.1239, -3.0703, 1.5268, 37.0237, 89.4587, 0, 1
1745407192.015, 3.481, 2.814, 0.1329, -1.1239, -3.0703, 1.5259, 37.0218, 89.4632, 0, 1
1745407192.094, 3.480, 2.814, 0.1329, -1.1239, -3.0703, 1.5228, 37.0209, 89.4682, 0, 1
1745407192.174, 3.480, 2.814, 0.1329, -1.1239, -3.0703, 1.5172, 37.0213, 89.4762, 0, 1
1745407192.253, 3.481, 2.815, 0.1328, -1.1239, -3.0703, 1.5138, 37.0200, 89.4797, 0, 1
1745407192.333, 3.481, 2.815, 0.1328, -1.1239, -3.0703, 1.5102, 37.0176, 89.4855, 0, 1
1745407192.413, 3.481, 2.816, 0.1328, -1.1239, -3.0703, 1.5114, 37.0158, 89.4845, 0, 1
1745407192.493, 3.480, 2.816, 0.1328, -1.1239, -3.0703, 1.5139, 37.0139, 89.4824, 0, 1
1745407192.572, 3.480, 2.816, 0.1327, -1.1239, -3.0703, 1.5156, 37.0130, 89.4807, 0, 1
1745407192.652, 3.480, 2.816, 0.1327, -1.1239, -3.0703, 1.5215, 37.0111, 89.4762, 0, 1
1745407192.731, 3.480, 2.817, 0.1327, -1.1239, -3.0703, 1.5289, 37.0097, 89.4683, 0, 1
1745407192.811, 3.480, 2.816, 0.1327, -1.1239, -3.0703, 1.5371, 37.0082, 89.4614, 0, 1
1745407193.010, 3.481, 2.817, 0.1327, -1.1238, -3.0703, 1.5405, 37.0074, 89.4609, 0, 1
1745407193.090, 3.481, 2.817, 0.1327, -1.1239, -3.0703, 1.5422, 37.0061, 89.4586, 0, 1
1745407193.170, 3.481, 2.817, 0.1327, -1.1239, -3.0702, 1.5387, 37.0069, 89.4621, 0, 1
1745407193.249, 3.481, 2.817, 0.1327, -1.1239, -3.0702, 1.5362, 37.0079, 89.4645, 0, 1
1745407193.329, 3.482, 2.817, 0.1326, -1.1238, -3.0702, 1.5306, 37.0096, 89.4695, 0, 1
1745407193.409, 3.482, 2.817, 0.1326, -1.1239, -3.0702, 1.5312, 37.0116, 89.4661, 0, 1
1745407193.488, 3.482, 2.816, 0.1326, -1.1239, -3.0702, 1.5328, 37.0137, 89.4652, 0, 1
1745407193.571, 3.482, 2.816, 0.1326, -1.1239, -3.0702, 1.5384, 37.0157, 89.4615, 0, 1
1745407195.459, 3.482, 2.815, 0.1325, -1.1239, -3.0702, 1.5421, 37.0154, 89.4599, 0, 1
1745407195.539, 3.482, 2.816, 0.1326, -1.1238, -3.0704, 1.5465, 37.0228, 89.4620, 0, 1
1745407195.619, 3.482, 2.817, 0.1333, -1.1238, -3.0713, 1.5531, 37.0178, 89.4724, 0, 1
1745407195.698, 3.481, 2.817, 0.1347, -1.1237, -3.0732, 1.5626, 37.0110, 89.4834, 0, 1
1745407195.778, 3.482, 2.818, 0.1366, -1.1236, -3.0767, 1.7838, 37.0880, 89.3697, 0, 1
1745407195.858, 3.481, 2.820, 0.1385, -1.1233, -3.0805, 2.0842, 37.1782, 89.2272, 0, 1
1745407195.937, 3.481, 2.823, 0.1402, -1.1230, -3.0840, 2.3758, 37.2466, 89.1005, 0, 1
1745407196.017, 3.484, 2.827, 0.1414, -1.1227, -3.0869, 2.6603, 37.3294, 88.9709, 0, 1
1745407196.096, 3.486, 2.830, 0.1417, -1.1225, -3.0887, 2.9448, 37.4164, 88.8375, 0, 1
1745407196.176, 3.489, 2.831, 0.1416, -1.1224, -3.0890, 3.0148, 37.4186, 88.8329, 0, 1
1745407196.256, 3.491, 2.833, 0.1416, -1.1224, -3.0889, 3.0024, 37.4102, 88.8635, 0, 1
1745407196.335, 3.492, 2.834, 0.1416, -1.1224, -3.0888, 3.0001, 37.4150, 88.8725, 0, 1
1745407196.415, 3.493, 2.834, 0.1415, -1.1224, -3.0888, 3.0075, 37.4162, 88.8733, 0, 1
1745407196.495, 3.493, 2.833, 0.1415, -1.1224, -3.0888, 3.0122, 37.4164, 88.8767, 0, 1
1745407196.574, 3.493, 2.833, 0.1415, -1.1224, -3.0888, 3.0134, 37.4184, 88.8809, 0, 1
1745407196.656, 3.494, 2.833, 0.1415, -1.1224, -3.0888, 3.0183, 37.4193, 88.8786, 0, 1
1745407196.734, 3.495, 2.833, 0.1414, -1.1224, -3.0888, 3.0226, 37.4233, 88.8778, 0, 1
1745407196.813, 3.496, 2.833, 0.1414, -1.1224, -3.0888, 3.0208, 37.4254, 88.8821, 0, 1
1745407196.893, 3.496, 2.833, 0.1413, -1.1223, -3.0887, 3.0185, 37.4256, 88.8866, 0, 1
1745407196.972, 3.495, 2.833, 0.1413, -1.1224, -3.0887, 3.0173, 37.4252, 88.8879, 0, 1
1745407197.052, 3.495, 2.832, 0.1413, -1.1224, -3.0887, 3.0134, 37.4242, 88.8926, 0, 1
1745407197.132, 3.495, 2.832, 0.1413, -1.1223, -3.0887, 3.0082, 37.4207, 88.8961, 0, 1
1745407197.213, 3.494, 2.833, 0.1412, -1.1223, -3.0887, 3.0040, 37.4193, 88.8986, 0, 1
1745407197.291, 3.494, 2.833, 0.1412, -1.1223, -3.0887, 2.9993, 37.4189, 88.9013, 0, 1
1745407197.371, 3.494, 2.833, 0.1412, -1.1223, -3.0887, 2.9972, 37.4185, 88.9051, 0, 1
1745407197.450, 3.493, 2.834, 0.1412, -1.1223, -3.0887, 2.9994, 37.4190, 88.9047, 0, 1
1745407197.530, 3.493, 2.834, 0.1412, -1.1223, -3.0887, 3.0034, 37.4198, 88.9060, 0, 1
1745407197.610, 3.492, 2.834, 0.1412, -1.1223, -3.0887, 3.0059, 37.4207, 88.9090, 0, 1
1745407197.689, 3.491, 2.835, 0.1412, -1.1223, -3.0887, 3.0125, 37.4194, 88.9087, 0, 1
1745407197.771, 3.492, 2.834, 0.1411, -1.1223, -3.0887, 3.0209, 37.4190, 88.9026, 0, 1
1745407197.849, 3.492, 2.834, 0.1411, -1.1223, -3.0886, 3.0237, 37.4181, 88.9005, 0, 1
1745407197.928, 3.492, 2.834, 0.1411, -1.1223, -3.0886, 3.0246, 37.4170, 88.8988, 0, 1
1745407198.008, 3.493, 2.834, 0.1410, -1.1223, -3.0886, 3.0270, 37.4163, 88.8955, 0, 1
1745407198.207, 3.494, 2.833, 0.1410, -1.1223, -3.0886, 3.0306, 37.4184, 88.8943, 0, 1
1745407198.287, 3.495, 2.833, 0.1410, -1.1222, -3.0886, 3.0313, 37.4197, 88.8961, 0, 1
1745407198.366, 3.496, 2.833, 0.1410, -1.1222, -3.0886, 3.0358, 37.4216, 88.8930, 0, 1
1745407198.446, 3.496, 2.833, 0.1410, -1.1222, -3.0886, 3.0419, 37.4208, 88.8901, 0, 1
1745407198.526, 3.494, 2.833, 0.1409, -1.1222, -3.0886, 3.0470, 37.4187, 88.8861, 0, 1
1745407198.605, 3.493, 2.833, 0.1409, -1.1222, -3.0886, 3.0480, 37.4157, 88.8841, 0, 1
1745407198.685, 3.492, 2.834, 0.1409, -1.1222, -3.0886, 3.0448, 37.4128, 88.8868, 0, 1
1745407198.765, 3.491, 2.835, 0.1409, -1.1222, -3.0885, 3.0378, 37.4084, 88.8949, 0, 1
1745407198.844, 3.491, 2.835, 0.1409, -1.1222, -3.0885, 3.0291, 37.4070, 88.9017, 0, 1
1745407198.924, 3.491, 2.836, 0.1408, -1.1222, -3.0885, 3.0217, 37.4055, 88.9107, 0, 1
1745407199.003, 3.492, 2.835, 0.1408, -1.1222, -3.0885, 3.0137, 37.4056, 88.9166, 0, 1
1745407199.083, 3.493, 2.835, 0.1408, -1.1222, -3.0886, 3.0095, 37.4051, 88.9210, 0, 1
1745407199.165, 3.493, 2.834, 0.1408, -1.1222, -3.0885, 3.0105, 37.4040, 88.9202, 0, 1
1745407199.242, 3.493, 2.834, 0.1407, -1.1222, -3.0885, 3.0146, 37.4036, 88.9164, 0, 1
1745407199.322, 3.494, 2.833, 0.1407, -1.1221, -3.0885, 3.0208, 37.4044, 88.9098, 0, 1
1745407199.402, 3.493, 2.833, 0.1407, -1.1222, -3.0885, 3.0270, 37.4035, 88.9048, 0, 1
1745407199.481, 3.493, 2.834, 0.1407, -1.1222, -3.0885, 3.0348, 37.4021, 88.8961, 0, 1
1745407199.561, 3.493, 2.834, 0.1407, -1.1221, -3.0885, 3.0396, 37.4033, 88.8903, 0, 1
1745407199.641, 3.493, 2.834, 0.1407, -1.1222, -3.0884, 3.0406, 37.4040, 88.8887, 0, 1
1745407199.720, 3.493, 2.834, 0.1407, -1.1222, -3.0884, 3.0393, 37.4059, 88.8862, 0, 1
1745407199.802, 3.492, 2.834, 0.1407, -1.1222, -3.0885, 3.0400, 37.4059, 88.8850, 0, 1
1745407199.880, 3.491, 2.834, 0.1406, -1.1222, -3.0885, 3.0387, 37.4052, 88.8855, 0, 1
1745407199.959, 3.491, 2.834, 0.1406, -1.1222, -3.0884, 3.0341, 37.4038, 88.8890, 0, 1
1745407200.039, 3.491, 2.834, 0.1406, -1.1221, -3.0885, 3.0280, 37.4034, 88.8921, 0, 1
1745407200.119, 3.492, 2.834, 0.1406, -1.1221, -3.0885, 3.0214, 37.4010, 88.8966, 0, 1
1745407200.198, 3.491, 2.834, 0.1406, -1.1221, -3.0885, 3.0135, 37.4014, 88.9012, 0, 1
1745407200.278, 3.491, 2.834, 0.1406, -1.1221, -3.0885, 3.0055, 37.4039, 88.9082, 0, 1
1745407200.358, 3.491, 2.834, 0.1406, -1.1221, -3.0885, 3.0003, 37.4066, 88.9113, 0, 1
1745407200.441, 3.492, 2.834, 0.1406, -1.1221, -3.0885, 2.9972, 37.4072, 88.9150, 0, 1
1745407202.209, 3.491, 2.833, 0.1405, -1.1221, -3.0885, 3.0045, 37.4085, 88.9108, 0, 1
1745407202.289, 3.491, 2.834, 0.1404, -1.1220, -3.0884, 3.0138, 37.4091, 88.9061, 0, 1
1745407202.368, 3.492, 2.833, 0.1404, -1.1220, -3.0884, 3.0234, 37.4066, 88.8992, 0, 1
1745407202.448, 3.493, 2.832, 0.1403, -1.1220, -3.0884, 3.0311, 37.4053, 88.8966, 0, 1
1745407202.528, 3.492, 2.833, 0.1403, -1.1220, -3.0883, 3.0401, 37.4048, 88.8909, 0, 1
1745407202.607, 3.492, 2.834, 0.1403, -1.1220, -3.0883, 3.0426, 37.4044, 88.8912, 0, 1
1745407202.687, 3.493, 2.834, 0.1403, -1.1220, -3.0883, 3.0436, 37.4036, 88.8897, 0, 1
1745407202.767, 3.492, 2.834, 0.1403, -1.1220, -3.0883, 3.0428, 37.4040, 88.8919, 0, 1
1745407202.846, 3.491, 2.835, 0.1403, -1.1220, -3.0884, 3.0457, 37.4029, 88.8898, 0, 1
1745407202.926, 3.491, 2.834, 0.1403, -1.1220, -3.0884, 3.0486, 37.4027, 88.8888, 0, 1
1745407203.006, 3.491, 2.834, 0.1403, -1.1220, -3.0884, 3.0462, 37.4040, 88.8903, 0, 1
1745407203.085, 3.491, 2.834, 0.1403, -1.1220, -3.0883, 3.0420, 37.4062, 88.8950, 0, 1
1745407203.165, 3.491, 2.835, 0.1402, -1.1220, -3.0883, 3.0408, 37.4072, 88.8953, 0, 1
1745407203.245, 3.492, 2.836, 0.1402, -1.1220, -3.0883, 3.0370, 37.4087, 88.8957, 0, 1
1745407203.324, 3.492, 2.835, 0.1402, -1.1220, -3.0883, 3.0325, 37.4081, 88.8977, 0, 1
1745407203.404, 3.493, 2.835, 0.1402, -1.1220, -3.0883, 3.0305, 37.4061, 88.8991, 0, 1
1745407203.483, 3.494, 2.835, 0.1402, -1.1220, -3.0883, 3.0299, 37.4045, 88.8990, 0, 1
1745407203.563, 3.494, 2.835, 0.1402, -1.1220, -3.0883, 3.0297, 37.4053, 88.8987, 0, 1
1745407203.643, 3.493, 2.834, 0.1402, -1.1220, -3.0883, 3.0290, 37.4051, 88.8997, 0, 1
1745407203.723, 3.495, 2.836, 0.1402, -1.1220, -3.0883, 3.0268, 37.4067, 88.9017, 0, 1
1745407203.802, 3.494, 2.836, 0.1402, -1.1220, -3.0883, 3.0240, 37.4071, 88.9048, 0, 1
1745407203.882, 3.493, 2.835, 0.1402, -1.1220, -3.0883, 3.0234, 37.4050, 88.9044, 0, 1
1745407203.962, 3.493, 2.834, 0.1402, -1.1219, -3.0883, 3.0212, 37.4017, 88.9056, 0, 1
1745407204.041, 3.492, 2.833, 0.1402, -1.1220, -3.0883, 3.0206, 37.3991, 88.9071, 0, 1
1745407204.121, 3.490, 2.832, 0.1402, -1.1220, -3.0883, 3.0232, 37.3958, 88.9046, 0, 1
1745407204.200, 3.490, 2.832, 0.1402, -1.1220, -3.0883, 3.0261, 37.3941, 88.9009, 0, 1
1745407204.280, 3.490, 2.833, 0.1402, -1.1220, -3.0883, 3.0316, 37.3934, 88.8974, 0, 1
1745407204.360, 3.490, 2.834, 0.1402, -1.1220, -3.0883, 3.0378, 37.3922, 88.8949, 0, 1
1745407204.439, 3.492, 2.834, 0.1401, -1.1220, -3.0883, 3.0436, 37.3920, 88.8943, 0, 1
1745407204.519, 3.492, 2.834, 0.1402, -1.1220, -3.0883, 3.0479, 37.3916, 88.8926, 0, 1
1745407204.599, 3.493, 2.833, 0.1401, -1.1220, -3.0883, 3.0531, 37.3922, 88.8921, 0, 1
1745407204.678, 3.494, 2.832, 0.1402, -1.1220, -3.0883, 3.0508, 37.3933, 88.8939, 0, 1
1745407204.758, 3.494, 2.832, 0.1401, -1.1220, -3.0883, 3.0464, 37.3958, 88.8950, 0, 1
1745407204.838, 3.493, 2.831, 0.1401, -1.1219, -3.0883, 3.0455, 37.3959, 88.8906, 0, 1
1745407204.917, 3.493, 2.832, 0.1401, -1.1219, -3.0883, 3.0444, 37.3981, 88.8873, 0, 1
1745407204.997, 3.493, 2.832, 0.1401, -1.1219, -3.0883, 3.0424, 37.3987, 88.8846, 0, 1
1745407205.077, 3.492, 2.834, 0.1401, -1.1219, -3.0883, 3.0435, 37.4005, 88.8815, 0, 1
1745407205.156, 3.492, 2.835, 0.1401, -1.1219, -3.0883, 3.0454, 37.4014, 88.8786, 0, 1
1745407205.236, 3.492, 2.835, 0.1401, -1.1219, -3.0883, 3.0460, 37.4025, 88.8776, 0, 1
1745407205.315, 3.494, 2.835, 0.1401, -1.1219, -3.0882, 3.0453, 37.4030, 88.8796, 0, 1
1745407205.395, 3.494, 2.835, 0.1401, -1.1219, -3.0882, 3.0423, 37.4040, 88.8835, 0, 1
1745407205.475, 3.494, 2.834, 0.1401, -1.1219, -3.0883, 3.0400, 37.4035, 88.8861, 1, 1
1745407205.554, 3.494, 2.833, 0.1401, -1.1219, -3.0883, 3.0409, 37.4017, 88.8857, 1, 1
1745407205.634, 3.494, 2.833, 0.1401, -1.1219, -3.0883, 3.0417, 37.3999, 88.8845, 1, 1
1745407205.714, 3.494, 2.832, 0.1401, -1.1219, -3.0883, 3.0449, 37.3990, 88.8823, 1, 1
1745407205.793, 3.494, 2.832, 0.1401, -1.1219, -3.0883, 3.0473, 37.3963, 88.8787, 1, 1
1745407205.873, 3.494, 2.832, 0.1401, -1.1219, -3.0883, 3.0463, 37.3946, 88.8789, 1, 1
1745407205.952, 3.494, 2.833, 0.1401, -1.1219, -3.0883, 3.0420, 37.3964, 88.8807, 1, 1
1745407206.032, 3.495, 2.834, 0.1400, -1.1219, -3.0883, 3.0390, 37.3986, 88.8842, 1, 1
1745407206.112, 3.496, 2.834, 0.1400, -1.1219, -3.0882, 3.0322, 37.3991, 88.8888, 1, 1
1745407206.192, 3.496, 2.834, 0.1400, -1.1219, -3.0883, 3.0321, 37.4024, 88.8871, 1, 1
1745407206.271, 3.495, 2.834, 0.1400, -1.1219, -3.0883, 3.0371, 37.4051, 88.8815, 1, 1
1745407206.470, 3.494, 2.833, 0.1400, -1.1219, -3.0882, 3.0392, 37.4052, 88.8822, 1, 1
1745407206.550, 3.494, 2.833, 0.1400, -1.1219, -3.0882, 3.0385, 37.4065, 88.8823, 1, 1
