Timestamp,Distance_2(Z),Distance_3(X),X,Y,Z,Roll,Yaw,Pitch,CalibrationMode
1745404363.990,2.096,3.054,-0.7751,-1.1416,-4.1772,-0.8417,38.6246,91.9890,0
1745404364.069,2.095,3.053,-0.7752,-1.1418,-4.1772,-0.8377,38.6254,91.9881,0
1745404364.149,2.094,3.048,-0.7752,-1.1415,-4.1771,-0.8539,38.6128,91.9928,0
1745404364.229,2.095,3.048,-0.7752,-1.1417,-4.1773,-0.8531,38.6161,91.9879,0
1745404364.308,2.095,3.053,-0.7753,-1.1417,-4.1773,-0.8402,38.6266,91.9858,0
1745404364.388,2.094,3.046,-0.7752,-1.1417,-4.1773,-0.8507,38.6222,91.9920,0
1745404364.467,2.095,3.046,-0.7752,-1.1417,-4.1774,-0.8504,38.6255,91.9970,0
1745404364.547,2.094,3.048,-0.7753,-1.1417,-4.1772,-0.8609,38.6226,92.0047,0
1745404364.627,2.094,3.048,-0.7752,-1.1417,-4.1773,-0.8416,38.6260,91.9850,0
1745404364.706,2.094,3.046,-0.7752,-1.1418,-4.1774,-0.8434,38.6257,91.9806,0
1745404364.786,2.096,3.053,-0.7752,-1.1418,-4.1774,-0.8557,38.6280,91.9866,0
1745404364.866,2.095,3.048,-0.7752,-1.1417,-4.1774,-0.8496,38.6262,91.9819,0
1745404364.945,2.094,3.046,-0.7752,-1.1417,-4.1774,-0.8487,38.6229,91.9768,0
1745404365.025,2.094,3.046,-0.7752,-1.1417,-4.1775,-0.8485,38.6208,91.9789,0
1745404365.105,2.095,3.048,-0.7754,-1.1416,-4.1774,-0.8479,38.6264,91.9835,0
1745404365.184,2.095,3.048,-0.7752,-1.1417,-4.1774,-0.8589,38.6182,91.9906,0
1745404365.264,2.094,3.048,-0.7752,-1.1417,-4.1775,-0.8513,38.6177,91.9868,0
1745404365.344,2.095,3.047,-0.7752,-1.1418,-4.1775,-0.8433,38.6228,91.9851,0
1745404365.423,2.095,3.047,-0.7753,-1.1417,-4.1774,-0.8457,38.6221,91.9883,0
1745404365.503,2.094,3.054,-0.7752,-1.1418,-4.1776,-0.8600,38.6155,91.9963,0
1745404365.583,2.095,3.045,-0.7753,-1.1418,-4.1776,-0.8587,38.6216,91.9982,0
1745404365.662,2.095,3.047,-0.7752,-1.1418,-4.1776,-0.8632,38.6205,92.0000,0
1745404365.742,2.095,3.053,-0.7752,-1.1417,-4.1776,-0.8741,38.6262,92.0059,0
1745404365.822,2.095,3.053,-0.7753,-1.1417,-4.1774,-0.8725,38.6258,92.0120,0
1745404365.901,2.095,3.053,-0.7753,-1.1417,-4.1774,-0.8520,38.6314,92.0001,0
1745404365.981,2.095,3.055,-0.7752,-1.1418,-4.1776,-0.8539,38.6340,91.9972,0
1745404366.060,2.094,3.053,-0.7753,-1.1418,-4.1776,-0.8550,38.6245,92.0008,0
1745404366.140,2.096,3.046,-0.7752,-1.1418,-4.1776,-0.8548,38.6223,92.0058,0
1745404366.220,2.096,3.046,-0.7753,-1.1417,-4.1775,-0.8560,38.6222,91.9932,0
1745404366.299,2.095,3.054,-0.7753,-1.1418,-4.1776,-0.8580,38.6181,91.9882,0
1745404366.379,2.095,3.046,-0.7752,-1.1419,-4.1777,-0.8619,38.6180,91.9860,0
1745404366.459,2.094,3.053,-0.7753,-1.1418,-4.1776,-0.8502,38.6156,91.9860,0
1745404366.538,2.095,3.049,-0.7753,-1.1418,-4.1777,-0.8617,38.6172,91.9906,0
1745404366.618,2.095,3.049,-0.7752,-1.1418,-4.1777,-0.8634,38.6171,91.9885,0
1745404366.698,2.095,3.054,-0.7753,-1.1418,-4.1777,-0.8686,38.6167,91.9955,0
1745404366.777,2.093,3.046,-0.7753,-1.1418,-4.1777,-0.8657,38.6190,91.9976,0
1745404366.857,2.095,3.054,-0.7753,-1.1418,-4.1777,-0.8707,38.6176,91.9950,0
1745404366.937,2.095,3.053,-0.7753,-1.1418,-4.1777,-0.8798,38.6164,91.9993,0
1745404367.016,2.095,3.053,-0.7753,-1.1418,-4.1777,-0.8790,38.6174,91.9978,0
1745404367.096,2.094,3.053,-0.7753,-1.1419,-4.1777,-0.8757,38.6245,92.0010,0
1745404367.176,2.096,3.047,-0.7753,-1.1417,-4.1777,-0.8708,38.6243,92.0043,0
1745404367.255,2.095,3.045,-0.7753,-1.1418,-4.1778,-0.8682,38.6222,92.0048,0
1745404367.335,2.096,3.045,-0.7752,-1.1419,-4.1778,-0.8669,38.6171,92.0058,0
1745404367.414,2.096,3.046,-0.7752,-1.1419,-4.1778,-0.8595,38.6151,92.0006,0
1745404367.494,2.095,3.053,-0.7753,-1.1418,-4.1777,-0.8670,38.6163,92.0001,0
1745404367.574,2.095,3.054,-0.7753,-1.1418,-4.1777,-0.8579,38.6174,91.9913,0
1745404367.654,2.095,3.047,-0.7753,-1.1419,-4.1778,-0.8490,38.6180,91.9814,0
1745404367.733,2.094,3.047,-0.7753,-1.1418,-4.1778,-0.8555,38.6205,91.9866,0
1745404367.813,2.094,3.053,-0.7752,-1.1419,-4.1779,-0.8529,38.6221,91.9888,0
1745404367.892,2.095,3.048,-0.7752,-1.1419,-4.1779,-0.8600,38.6257,91.9956,0
1745404367.972,2.095,3.046,-0.7753,-1.1419,-4.1778,-0.8645,38.6233,92.0005,0
1745404368.052,2.094,3.053,-0.7754,-1.1419,-4.1778,-0.8433,38.6209,91.9781,0
1745404368.131,2.094,3.053,-0.7755,-1.1418,-4.1777,-0.8424,38.6917,91.9684,0
1745404368.211,2.094,3.054,-0.7767,-1.1418,-4.1762,-0.8376,38.6326,91.9695,0
1745404368.291,2.094,3.053,-0.7784,-1.1419,-4.1742,-0.8168,38.6374,91.9300,0
1745404368.370,2.096,3.053,-0.7798,-1.1420,-4.1726,-0.7904,38.6185,91.9095,0
1745404368.450,2.094,3.047,-0.7803,-1.1421,-4.1720,-0.7660,38.6404,91.8825,0
1745404368.530,2.094,3.047,-0.7804,-1.1421,-4.1719,-0.7657,38.5942,91.8926,0
1745404368.609,2.094,3.046,-0.7803,-1.1420,-4.1720,-0.7731,38.5989,91.8895,0
1745404368.689,2.096,3.038,-0.7805,-1.1421,-4.1719,-0.7771,38.5976,91.8944,0
1745404368.768,2.096,3.043,-0.7804,-1.1422,-4.1721,-0.7787,38.5926,91.8883,0
1745404368.848,2.097,3.043,-0.7806,-1.1419,-4.1718,-0.7959,38.5837,91.9080,0
1745404368.928,2.096,3.043,-0.7804,-1.1420,-4.1719,-0.8027,38.5856,91.8959,0
1745404369.007,2.096,3.044,-0.7804,-1.1420,-4.1720,-0.7933,38.5917,91.8930,0
1745404369.087,2.095,3.039,-0.7804,-1.1420,-4.1720,-0.7939,38.5933,91.8991,0
1745404369.167,2.095,3.044,-0.7804,-1.1420,-4.1720,-0.7978,38.5870,91.9027,0
1745404369.246,2.095,3.040,-0.7807,-1.1420,-4.1716,-0.7982,38.5892,91.8917,0
1745404369.326,2.094,3.040,-0.7823,-1.1421,-4.1696,-0.7693,38.5786,91.8576,0
1745404369.406,2.094,3.038,-0.7853,-1.1422,-4.1661,-0.7684,38.6214,91.8877,0
1745404369.485,2.094,3.044,-0.7891,-1.1421,-4.1616,-0.7563,38.6485,91.9028,0
1745404369.565,2.094,3.039,-0.7927,-1.1423,-4.1571,-0.7267,38.6263,91.8587,0
1745404369.645,2.094,3.031,-0.7962,-1.1426,-4.1531,-0.7267,38.6409,91.8332,0
1745404369.724,2.096,3.031,-0.7991,-1.1426,-4.1494,-0.7567,38.6269,91.8281,0
1745404369.804,2.096,3.022,-0.8015,-1.1427,-4.1464,-0.7277,38.6212,91.7951,0
1745404369.884,2.095,3.010,-0.8040,-1.1426,-4.1433,-0.7669,38.6067,91.8388,0
1745404369.963,2.097,3.005,-0.8065,-1.1428,-4.1402,-0.7437,38.5491,91.8124,0
1745404370.043,2.096,3.005,-0.8095,-1.1431,-4.1366,-0.7643,38.5610,91.8472,0
1745404370.122,2.096,3.005,-0.8125,-1.1433,-4.1329,-0.7698,38.5415,91.8767,0
1745404370.202,2.096,2.999,-0.8155,-1.1433,-4.1290,-0.8181,38.5489,91.9314,0
1745404370.282,2.096,2.987,-0.8185,-1.1435,-4.1251,-0.8710,38.5271,91.9415,0
1745404370.361,2.096,2.989,-0.8214,-1.1436,-4.1214,-0.9279,38.5114,91.9888,0
1745404370.441,2.096,2.981,-0.8242,-1.1439,-4.1180,-0.9071,38.5189,91.9154,0
1745404370.521,2.096,2.981,-0.8271,-1.1441,-4.1146,-0.8576,38.4738,91.8886,0
1745404370.600,2.097,2.977,-0.8298,-1.1441,-4.1112,-0.8400,38.4734,91.8131,0
1745404370.680,2.097,2.971,-0.8315,-1.1441,-4.1091,-0.8500,38.4709,91.8400,0
1745404370.760,2.097,2.959,-0.8319,-1.1442,-4.1089,-0.8271,38.4134,91.8125,0
1745404370.839,2.097,2.958,-0.8319,-1.1442,-4.1087,-0.8346,38.4144,91.8196,0
1745404370.919,2.097,2.958,-0.8319,-1.1443,-4.1087,-0.8330,38.4143,91.8075,0
1745404370.999,2.097,2.957,-0.8318,-1.1442,-4.1088,-0.8314,38.4100,91.8084,0
1745404371.198,2.096,2.961,-0.8319,-1.1444,-4.1089,-0.8399,38.4044,91.8209,0
1745404371.277,2.096,2.956,-0.8319,-1.1442,-4.1089,-0.8443,38.3977,91.8278,0
1745404371.357,2.097,2.963,-0.8319,-1.1442,-4.1088,-0.8423,38.4049,91.8249,0
1745404373.488,2.097,2.962,-0.8319,-1.1444,-4.1091,-0.8266,38.3953,91.8112,0
1745404373.567,2.096,2.956,-0.8319,-1.1444,-4.1092,-0.8171,38.3961,91.8028,0
1745404373.647,2.096,2.961,-0.8319,-1.1444,-4.1091,-0.8323,38.3928,91.8185,0
1745404373.727,2.096,2.961,-0.8317,-1.1445,-4.1092,-0.8428,38.3465,91.8258,0
1745404373.806,2.096,2.956,-0.8319,-1.1443,-4.1092,-0.8252,38.2978,91.8437,0
1745404373.886,2.096,2.962,-0.8320,-1.1444,-4.1090,-0.8104,38.3256,91.8369,0
1745404373.965,2.098,2.957,-0.8320,-1.1444,-4.1090,-0.8155,38.3251,91.8331,0
1745404374.045,2.097,2.957,-0.8320,-1.1443,-4.1090,-0.8186,38.3254,91.8222,0
1745404374.125,2.095,2.957,-0.8319,-1.1444,-4.1091,-0.8184,38.3218,91.8240,0
1745404374.205,2.095,2.961,-0.8319,-1.1444,-4.1092,-0.8420,38.3271,91.8317,0
1745404374.284,2.096,2.957,-0.8321,-1.1443,-4.1090,-0.8306,38.3338,91.8264,0
1745404374.364,2.096,2.963,-0.8320,-1.1444,-4.1091,-0.8210,38.3333,91.8139,0
1745404374.443,2.097,2.962,-0.8320,-1.1445,-4.1091,-0.8238,38.3315,91.8166,0
1745404374.523,2.099,2.962,-0.8320,-1.1444,-4.1090,-0.8221,38.3331,91.8171,0
1745404374.602,2.099,2.964,-0.8321,-1.1444,-4.1091,-0.8122,38.3314,91.8124,0
1745404374.682,2.097,2.958,-0.8321,-1.1444,-4.1091,-0.8096,38.3435,91.8051,0
1745404374.881,2.096,2.961,-0.8351,-1.1445,-4.1047,-0.7973,38.0268,91.7716,0
1745404374.961,2.096,2.961,-0.8385,-1.1446,-4.1000,-0.8031,37.7828,91.7915,0
1745404375.041,2.097,2.956,-0.8431,-1.1446,-4.0936,-0.8255,37.3421,91.8007,0
1745404375.120,2.099,2.956,-0.8476,-1.1448,-4.0869,-0.7984,36.8179,91.7916,0
1745404375.200,2.099,2.942,-0.8518,-1.1451,-4.0807,-0.7402,36.4210,91.7866,0
1745404375.280,2.101,2.936,-0.8558,-1.1453,-4.0757,-0.6532,36.2831,91.7300,0
1745404375.359,2.078,2.937,-0.8596,-1.1453,-4.0706,-0.6400,36.2432,91.7615,0
1745404375.439,2.055,2.921,-0.8630,-1.1455,-4.0662,-0.5899,36.1635,91.7464,0
1745404375.518,2.063,2.921,-0.8664,-1.1457,-4.0619,-0.6065,36.1059,91.7623,0
1745404375.598,2.063,2.919,-0.8697,-1.1456,-4.0573,-0.6055,36.1085,91.7228,0
1745404375.797,2.095,2.901,-0.8792,-1.1459,-4.0439,-0.6840,35.9707,91.8337,0
1745404375.877,2.102,2.893,-0.8833,-1.1462,-4.0385,-0.6220,35.8654,91.8841,0
1745404375.957,2.109,2.885,-0.8869,-1.1465,-4.0332,-0.6947,35.7501,91.9010,0
1745404376.036,2.111,2.884,-0.8910,-1.1465,-4.0273,-0.7675,35.6731,91.9538,0
1745404376.116,2.111,2.884,-0.8948,-1.1465,-4.0220,-0.7268,35.5713,91.9259,0
1745404376.195,2.113,2.869,-0.8982,-1.1468,-4.0172,-0.8314,35.4970,91.9609,0
1745404376.275,2.113,2.862,-0.9016,-1.1470,-4.0125,-0.7974,35.4362,91.9007,0
1745404376.355,2.113,2.861,-0.9046,-1.1468,-4.0081,-0.7970,35.3451,91.8907,0
1745404376.434,2.116,2.847,-0.9065,-1.1473,-4.0057,-0.8330,35.3719,91.8998,0
1745404376.514,2.116,2.847,-0.9069,-1.1472,-4.0053,-0.8141,35.3802,91.9021,0
1745404376.594,2.115,2.841,-0.9065,-1.1470,-4.0054,-0.8363,35.3799,91.8983,0
1745404376.673,2.115,2.842,-0.9065,-1.1470,-4.0054,-0.8269,35.3759,91.8844,0
1745404376.753,2.116,2.842,-0.9066,-1.1471,-4.0054,-0.8235,35.3707,91.8822,0
1745404376.833,2.115,2.847,-0.9067,-1.1473,-4.0056,-0.8463,35.3726,91.8960,0
1745404376.912,2.115,2.847,-0.9063,-1.1468,-4.0052,-0.8756,35.3677,91.9255,0
1745404376.992,2.115,2.847,-0.9066,-1.1468,-4.0051,-0.8680,35.3694,91.9196,0
1745404377.072,2.115,2.846,-0.9064,-1.1469,-4.0051,-0.8981,35.3650,91.9433,0
1745404377.151,2.115,2.847,-0.9065,-1.1471,-4.0052,-0.9222,35.3722,91.9569,0
1745404377.231,2.114,2.842,-0.9065,-1.1469,-4.0050,-0.9298,35.3664,91.9567,0
1745404377.430,2.115,2.847,-0.9064,-1.1467,-4.0047,-0.9126,35.3631,91.9338,0
1745404377.510,2.115,2.847,-0.9066,-1.1471,-4.0048,-0.9412,35.3771,91.9669,0
1745404377.589,2.115,2.842,-0.9063,-1.1467,-4.0045,-0.9272,35.3677,91.9567,0
1745404377.669,2.114,2.843,-0.9063,-1.1469,-4.0046,-0.9254,35.3715,91.9439,0
1745404377.749,2.116,2.842,-0.9064,-1.1470,-4.0048,-0.8988,35.3720,91.9171,0
1745404377.828,2.114,2.842,-0.9063,-1.1467,-4.0046,-0.9194,35.3737,91.9299,0
1745404377.908,2.114,2.842,-0.9062,-1.1468,-4.0047,-0.8824,35.3669,91.9023,0
1745404377.988,2.115,2.842,-0.9063,-1.1469,-4.0047,-0.8767,35.3778,91.8990,0
1745404378.067,2.113,2.847,-0.9065,-1.1471,-4.0047,-0.9136,35.3813,91.9266,0
1745404378.147,2.114,2.846,-0.9064,-1.1469,-4.0046,-0.9026,35.3698,91.9126,0
1745404378.226,2.115,2.846,-0.9064,-1.1470,-4.0048,-0.9312,35.3674,91.9254,0
1745404378.306,2.115,2.846,-0.9063,-1.1467,-4.0043,-0.9499,35.3644,91.9478,0
1745404378.386,2.114,2.846,-0.9063,-1.1467,-4.0044,-0.9296,35.3708,91.9357,0
1745404378.465,2.115,2.847,-0.9063,-1.1467,-4.0043,-0.8905,35.3617,91.9153,0
1745404378.545,2.114,2.847,-0.9063,-1.1467,-4.0044,-0.9021,35.3621,91.9131,0
1745404378.625,2.114,2.847,-0.9063,-1.1467,-4.0044,-0.9202,35.3605,91.9235,0
1745404378.705,2.114,2.841,-0.9063,-1.1467,-4.0043,-0.8927,35.3066,91.9218,0
1745404378.784,2.114,2.842,-0.9065,-1.1470,-4.0043,-0.9382,35.2811,91.9358,0
1745404378.983,2.116,2.847,-0.9063,-1.1468,-4.0045,-0.8634,35.2804,91.8797,0
1745404379.063,2.116,2.847,-0.9063,-1.1468,-4.0045,-0.8602,35.2776,91.8792,0
1745404379.143,2.115,2.843,-0.9064,-1.1468,-4.0047,-0.8347,35.2740,91.8633,0
1745404379.342,2.115,2.843,-0.9067,-1.1469,-4.0042,-0.8581,35.2920,91.8622,0
1745404379.421,2.115,2.843,-0.9093,-1.1469,-4.0015,-0.8969,35.7711,91.8702,0
1745404379.501,2.115,2.847,-0.9142,-1.1470,-3.9966,-0.8871,36.6279,91.9054,0
1745404379.580,2.116,2.844,-0.9201,-1.1472,-3.9908,-0.8538,37.6526,91.8534,0
1745404379.660,2.112,2.832,-0.9262,-1.1474,-3.9851,-0.8562,38.6640,91.7973,0
1745404379.740,2.108,2.810,-0.9310,-1.1476,-3.9804,-0.8735,39.4586,91.8453,0
1745404379.820,2.077,2.810,-0.9344,-1.1478,-3.9774,-0.9119,40.0141,91.8774,0
1745404379.901,2.077,2.802,-0.9352,-1.1478,-3.9768,-0.8418,40.0980,91.8944,0
1745404379.979,2.076,2.792,-0.9353,-1.1477,-3.9766,-0.8139,40.0818,91.8677,0
1745404380.178,2.090,2.791,-0.9353,-1.1478,-3.9770,-0.7581,40.0981,91.8022,0
1745404380.257,2.090,2.797,-0.9353,-1.1479,-3.9771,-0.7452,40.1048,91.7803,0
1745404380.337,2.090,2.796,-0.9354,-1.1478,-3.9770,-0.7367,40.1049,91.7795,0
1745404380.417,2.091,2.796,-0.9352,-1.1480,-3.9774,-0.7261,40.1116,91.7505,0
1745404380.497,2.091,2.797,-0.9354,-1.1479,-3.9773,-0.7163,40.1123,91.7489,0
1745404380.576,2.091,2.791,-0.9354,-1.1479,-3.9774,-0.7039,40.1130,91.7355,0
1745404380.656,2.090,2.791,-0.9353,-1.1479,-3.9775,-0.6932,40.1111,91.7282,0
1745404380.735,2.089,2.797,-0.9353,-1.1480,-3.9776,-0.6944,40.1144,91.7228,0
1745404380.815,2.090,2.797,-0.9354,-1.1480,-3.9776,-0.6861,40.1173,91.7316,0
1745404380.895,2.090,2.791,-0.9355,-1.1479,-3.9777,-0.6806,40.1120,91.7288,0
1745404381.094,2.091,2.798,-0.9382,-1.1481,-3.9749,-0.6494,40.1250,91.6855,0
1745404381.173,2.091,2.789,-0.9420,-1.1483,-3.9703,-0.6721,40.1455,91.7227,0
1745404381.253,2.090,2.792,-0.9466,-1.1485,-3.9648,-0.7443,40.1635,91.7640,0
1745404381.333,2.080,2.780,-0.9512,-1.1488,-3.9592,-0.7900,40.1082,91.7930,0
1745404383.822,2.098,2.693,-1.0127,-1.1506,-3.9004,-0.5406,44.1670,91.3842,0
1745404383.901,2.098,2.695,-1.0126,-1.1506,-3.9003,-0.5479,44.1626,91.3764,0
1745404383.981,2.098,2.690,-1.0127,-1.1507,-3.9003,-0.5447,44.1613,91.3783,0
1745404384.061,2.098,2.694,-1.0127,-1.1507,-3.9003,-0.5537,44.1620,91.3763,0
1745404384.140,2.098,2.694,-1.0127,-1.1507,-3.9003,-0.5458,44.1623,91.3694,0
1745404384.220,2.098,2.694,-1.0126,-1.1506,-3.9002,-0.5444,44.1587,91.3659,0
1745404384.299,2.098,2.688,-1.0127,-1.1506,-3.9003,-0.5425,44.1567,91.3664,0
1745404384.379,2.098,2.693,-1.0126,-1.1506,-3.9004,-0.5450,44.1620,91.3659,0
1745404384.459,2.099,2.688,-1.0126,-1.1507,-3.9003,-0.5428,44.1570,91.3663,0
1745404384.539,2.098,2.693,-1.0127,-1.1505,-3.9003,-0.5493,44.1509,91.3861,0
1745404384.618,2.098,2.693,-1.0127,-1.1505,-3.9002,-0.5550,44.1640,91.3988,0
1745404384.698,2.098,2.693,-1.0126,-1.1507,-3.9003,-0.5539,44.1615,91.3934,0
1745404384.777,2.099,2.688,-1.0126,-1.1507,-3.9004,-0.5445,44.1618,91.3868,0
1745404384.857,2.099,2.688,-1.0127,-1.1507,-3.9004,-0.5410,44.1682,91.3933,0
1745404384.937,2.098,2.689,-1.0127,-1.1507,-3.9004,-0.5399,44.1629,91.3772,0
1745404385.016,2.099,2.689,-1.0127,-1.1506,-3.9004,-0.5415,44.1647,91.3859,0
1745404385.096,2.099,2.690,-1.0126,-1.1507,-3.9004,-0.5520,44.1653,91.3930,0
1745404385.176,2.098,2.688,-1.0126,-1.1507,-3.9004,-0.5297,44.1646,91.3770,0
1745404385.255,2.098,2.689,-1.0126,-1.1508,-3.9005,-0.5288,44.1678,91.3744,0
1745404385.335,2.099,2.688,-1.0127,-1.1507,-3.9004,-0.5286,44.1715,91.3774,0
1745404385.415,2.098,2.688,-1.0127,-1.1506,-3.9003,-0.5327,44.1687,91.3727,0
1745404385.494,2.098,2.695,-1.0126,-1.1506,-3.9004,-0.5300,44.1624,91.3699,0
1745404385.574,2.099,2.692,-1.0127,-1.1507,-3.9005,-0.5287,44.1606,91.3702,0
1745404385.654,2.099,2.687,-1.0127,-1.1507,-3.9004,-0.5360,44.1581,91.3749,0
1745404385.733,2.098,2.694,-1.0127,-1.1507,-3.9004,-0.5340,44.1515,91.3726,0
1745404385.813,2.098,2.694,-1.0127,-1.1507,-3.9004,-0.5365,44.1575,91.3718,0
1745404385.892,2.098,2.693,-1.0126,-1.1507,-3.9005,-0.5372,44.1546,91.3775,0
1745404385.972,2.098,2.688,-1.0126,-1.1507,-3.9004,-0.5375,44.1650,91.3837,0
1745404386.052,2.098,2.688,-1.0125,-1.1507,-3.9005,-0.5395,44.1672,91.3816,0
1745404386.131,2.099,2.690,-1.0127,-1.1507,-3.9005,-0.5455,44.1655,91.3811,0
1745404386.211,2.098,2.690,-1.0128,-1.1507,-3.9003,-0.5366,44.1637,91.3767,0
1745404386.291,2.098,2.689,-1.0126,-1.1507,-3.9004,-0.5393,44.1607,91.3708,0
1745404386.371,2.098,2.690,-1.0127,-1.1506,-3.9004,-0.5305,44.1667,91.3802,0
1745404386.450,2.098,2.690,-1.0126,-1.1506,-3.9004,-0.5292,44.1646,91.3755,0
1745404386.530,2.099,2.693,-1.0126,-1.1507,-3.9005,-0.5179,44.1624,91.3662,0
1745404386.610,2.098,2.693,-1.0126,-1.1506,-3.9004,-0.5231,44.1597,91.3694,0
1745404386.689,2.098,2.691,-1.0126,-1.1507,-3.9004,-0.5213,44.1646,91.3754,0
1745404386.769,2.098,2.691,-1.0127,-1.1507,-3.9004,-0.5190,44.1576,91.3618,0
1745404386.848,2.098,2.695,-1.0127,-1.1507,-3.9005,-0.5115,44.1594,91.3564,0
1745404386.928,2.098,2.695,-1.0128,-1.1506,-3.9003,-0.5113,44.1544,91.3607,0
1745404387.008,2.098,2.695,-1.0129,-1.1507,-3.9002,-0.5138,44.1525,91.3459,0
1745404387.087,2.098,2.689,-1.0148,-1.1508,-3.8985,-0.5298,44.1793,91.3625,0
1745404387.167,2.098,2.689,-1.0191,-1.1508,-3.8943,-0.3783,44.0585,91.3420,0
1745404387.247,2.098,2.692,-1.0259,-1.1512,-3.8869,-0.5365,44.0391,91.4297,0
1745404387.326,2.097,2.676,-1.0338,-1.1514,-3.8787,-0.6103,43.8712,91.4672,0
1745404387.406,2.097,2.676,-1.0417,-1.1518,-3.8706,-0.5734,43.8074,91.4406,0
1745404387.485,2.086,2.661,-1.0486,-1.1521,-3.8640,-0.4938,43.8772,91.3482,0
1745404387.565,2.045,2.649,-1.0548,-1.1517,-3.8579,-0.3955,43.8610,91.2700,0
1745404387.645,2.041,2.635,-1.0598,-1.1517,-3.8527,-0.3374,43.7749,91.2197,0
1745404387.724,2.063,2.629,-1.0653,-1.1519,-3.8475,-0.2708,43.7989,91.1595,0
1745404387.804,2.063,2.629,-1.0708,-1.1521,-3.8419,-0.2682,43.8395,91.1233,0
1745404387.884,2.079,2.625,-1.0765,-1.1521,-3.8360,-0.2859,43.8711,91.1398,0
1745404387.963,2.088,2.617,-1.0828,-1.1523,-3.8294,-0.3481,43.9137,91.1974,0
1745404388.043,2.092,2.601,-1.0893,-1.1525,-3.8226,-0.4158,43.8638,91.3282,0
1745404388.123,2.091,2.590,-1.0958,-1.1527,-3.8154,-0.4960,43.7998,91.3360,0
1745404388.202,2.091,2.590,-1.1024,-1.1528,-3.8085,-0.5650,43.8897,91.4015,0
1745404388.282,2.090,2.576,-1.1086,-1.1532,-3.8025,-0.4992,43.8387,91.2955,0
1745404388.362,2.089,2.571,-1.1144,-1.1536,-3.7967,-0.4539,43.8309,91.1863,0
1745404388.441,2.090,2.559,-1.1201,-1.1535,-3.7907,-0.5125,43.8398,91.2590,0
1745404388.521,2.087,2.545,-1.1260,-1.1536,-3.7850,-0.4056,43.8483,91.1380,0
1745404388.600,2.087,2.545,-1.1314,-1.1536,-3.7796,-0.3740,43.7842,91.1137,0
1745404388.680,2.086,2.538,-1.1340,-1.1537,-3.7772,-0.3083,43.8082,91.0647,0
1745404388.760,2.086,2.530,-1.1340,-1.1537,-3.7771,-0.3039,43.7819,91.0368,0
1745404388.839,2.086,2.525,-1.1340,-1.1537,-3.7772,-0.3098,43.7828,91.0261,0
1745404388.919,2.084,2.519,-1.1340,-1.1537,-3.7771,-0.3134,43.7841,91.0347,0
1745404388.999,2.084,2.519,-1.1340,-1.1537,-3.7771,-0.3189,43.7855,91.0281,0
1745404389.078,2.085,2.519,-1.1339,-1.1537,-3.7771,-0.3406,43.7870,91.0292,0
1745404389.158,2.085,2.525,-1.1339,-1.1537,-3.7771,-0.3329,43.7836,91.0236,0
1745404389.238,2.085,2.519,-1.1340,-1.1537,-3.7772,-0.3265,43.7812,91.0353,0
1745404389.317,2.084,2.519,-1.1339,-1.1538,-3.7771,-0.3475,43.7818,91.0485,0
1745404389.397,2.084,2.519,-1.1339,-1.1538,-3.7772,-0.3432,43.7840,91.0372,0
1745404389.477,2.085,2.524,-1.1339,-1.1537,-3.7771,-0.3301,43.7837,91.0363,0
1745404389.556,2.084,2.518,-1.1339,-1.1537,-3.7771,-0.3345,43.7844,91.0324,0
1745404389.636,2.084,2.518,-1.1338,-1.1537,-3.7771,-0.3352,43.7826,91.0290,0
1745404389.715,2.085,2.518,-1.1339,-1.1537,-3.7771,-0.3302,43.7783,91.0226,0
1745404389.795,2.085,2.519,-1.1340,-1.1537,-3.7770,-0.3336,43.7807,91.0264,0
1745404389.875,2.083,2.519,-1.1338,-1.1538,-3.7771,-0.3282,43.7824,91.0203,0
1745404389.954,2.085,2.526,-1.1339,-1.1537,-3.7770,-0.3299,43.7849,91.0241,0
1745404390.034,2.084,2.519,-1.1340,-1.1538,-3.7770,-0.3230,43.7966,91.0056,0
1745404390.114,2.084,2.519,-1.1346,-1.1537,-3.7764,-0.3221,43.7776,90.9839,0
1745404390.193,2.084,2.519,-1.1359,-1.1536,-3.7748,-0.3010,43.7283,90.9905,0
1745404390.275,2.085,2.518,-1.1375,-1.1537,-3.7736,-0.2553,43.7955,90.9644,0
1745404390.353,2.084,2.521,-1.1386,-1.1537,-3.7724,-0.2543,43.8039,90.9719,0
1745404390.432,2.084,2.515,-1.1388,-1.1537,-3.7722,-0.2521,43.7854,90.9610,0
1745404390.512,2.084,2.515,-1.1388,-1.1536,-3.7722,-0.2457,43.7688,90.9532,0
1745404390.592,2.084,2.518,-1.1389,-1.1536,-3.7720,-0.2589,43.7630,90.9653,0
1745404390.671,2.084,2.513,-1.1388,-1.1537,-3.7721,-0.2655,43.7620,90.9667,0
1745404390.870,2.085,2.518,-1.1392,-1.1537,-3.7717,-0.2683,43.7069,90.9713,0
1745404391.069,2.084,2.513,-1.1470,-1.1539,-3.7641,-0.1694,43.7824,90.8875,0
1745404391.149,2.085,2.506,-1.1489,-1.1539,-3.7622,-0.1928,43.8440,90.8857,0
1745404391.229,2.084,2.500,-1.1490,-1.1538,-3.7618,-0.2001,43.8287,90.8842,0
1745404391.308,2.085,2.500,-1.1490,-1.1538,-3.7620,-0.1944,43.8301,90.8785,0
